stim_id,gender,age,task_rt,face_width,face_length
face_3318,m,60,672.97,65.85,112.3
face_3319,f,58,384.3,66.51,109.15
face_3320,f,45,538.27,56.58,118.5
face_3321,f,55,516.55,66.21,112.46
face_3322,f,43,979.06,65.16,111.07
face_3323,f,46,547.03,62.489999999999995,112.57
face_3324,m,48,581.68,61.45,116.45
face_3325,m,49,456.67,63.73,112.31
face_3326,m,24,482.44,67.4,110.67
face_3327,m,22,449.49,65.98,118.4
face_3328,m,54,416.73,58.69,114.24
face_3329,f,38,892.57,59.56,114.7
face_3330,f,36,630.32,60.34,109.06
face_3331,m,52,1330.56,66.51,112.8
face_3332,m,28,828.4,63.31,112.58
face_3333,m,59,387.29,60.05,118.5
face_3334,m,47,357.81,60.79,115.47
face_3335,f,23,721.95,63.879999999999995,111.89
face_3336,f,29,366.21,60.93,114.85
face_3337,m,29,395.21,65.64,115.34
face_3338,m,41,545.15,62.41,113.34
face_3339,f,25,514.81,61.26,113.26
face_3340,f,59,481.79,62.620000000000005,111.43
face_3341,m,34,790.44,61.6,114.41
face_3342,f,38,782.22,63.44,114.45
face_3343,m,22,2041.42,60.76,114.27
face_3344,f,47,595.47,65.23,111.15
face_3345,m,60,239.06,60.96,117.24
face_3346,m,47,390.79,59.57,116.12
face_3347,m,30,556.38,60.82,124.78
face_3348,m,59,616.55,68.52,111.1
face_3349,m,39,360.03,64.76,111.83
face_3350,f,50,612.94,60.52,113.17
face_3351,f,43,338,57.54,118.02
face_3352,m,41,723.37,63.06,115.69
face_3353,m,37,434.77,65.02,114.07
face_3354,f,57,520.65,63.58,109.08
face_3355,f,42,521.69,56.36,118.55
face_3356,m,44,520.21,62.29,115.54
face_3357,f,57,397.55,62.03,113.42
face_3358,f,52,603.91,60.55,116.38
face_3359,f,34,433.75,59.37,116.94
face_3360,f,36,601.94,60.6,119.12
face_3361,m,41,530.28,64.37,113.71
face_3362,m,24,687.76,68.16,113.22
face_3363,f,49,517.59,59.15,118.28
face_3364,f,56,419.9,63.42,110.37
face_3365,m,41,458.85,66.77,109.9
face_3366,f,54,454.11,57.66,112.43
face_3367,m,40,315.09,63.29,115.49
face_3368,f,21,600.48,61.01,113.76
face_3369,m,46,546.41,59.86,114.8
face_3370,f,55,832.57,62.099999999999994,113.34
face_3371,f,20,366.03,64.4,110.23
face_3372,m,58,310.37,66.63,109.86
face_3373,m,41,431.33,66.18,111.51
face_3374,f,31,380.81,63.239999999999995,110.89
face_3375,m,35,385.79,62.96,118.24
face_3376,f,29,340.77,59.79,116.7
face_3377,f,22,655.02,60.05,114.48
face_3378,m,27,385.64,62.73,116.19
face_3379,f,22,587.14,61.45,117.72
face_3380,f,55,792.39,60.2,113.66
face_3381,f,38,801.94,63.599999999999994,110.14
face_3382,f,57,370.57,61.519999999999996,114.75
face_3383,f,19,718.72,61.14,112.16
face_3384,f,46,487.02,62.31999999999999,112.27
face_3385,f,26,282.28,60.57,116.15
face_3386,m,51,521.46,62.98,110.22
face_3387,m,59,1441.76,61.46,115.59
face_3388,m,19,740.07,64.26,110.61
face_3389,f,41,501.67,60.97,116.77
face_3390,m,60,865.86,63.2,118.68
face_3391,f,53,701.75,64.08,114.22
face_3392,f,30,257.73,61.790000000000006,109.98
face_3393,m,21,487.18,62.56,115.18
face_3394,m,36,678.72,62.06,114.92
face_3395,f,58,988.36,59.36,119.63
face_3396,m,35,989.8,65.03,111.19
face_3397,m,21,566.22,65.4,109.44
face_3398,f,41,732.69,63.16,111.38
face_3399,f,46,434.1,59.4,110.79
face_3400,m,39,902.47,63.98,109.55
face_3401,m,32,946.93,68.93,110.28
face_3402,m,39,335.86,59.93,115.07
face_3403,m,33,776.74,65.47,112.35
face_3404,f,33,503.14,61.3,114.05
face_3405,f,24,604.38,61.2,114.83
face_3406,f,56,385.18,66.04,107.56
face_3407,m,29,594.1,64.59,108.98
face_3408,m,33,547,62.43,114.05
face_3409,f,41,501.49,58.57,115.96
face_3410,f,19,506.74,60.02,118.67
face_3411,f,41,538.36,61.16,115.26
face_3412,f,21,953.98,59.92,114.37
face_3413,f,22,539.21,55.55,111.66
face_3414,m,58,570.51,68.44,109.94
face_3415,f,24,965.75,60.89,115.96
face_3416,m,26,786.9,67.98,110.19
face_3417,m,48,848.56,64.28,113.53
face_3418,m,24,351.47,62.66,113.59
face_3419,f,58,936.88,59.12,116.92
face_3420,m,21,271.14,66.26,110.65
face_3421,m,25,590.45,63.95,113.33
face_3422,m,57,751.89,65.23,114.08
face_3423,f,40,893.15,61.43,117.79
face_3424,f,34,415.87,59.82,114.6
face_3425,m,51,344.15,66.53,107.7
face_3426,m,29,678.37,69.61,112.72
face_3427,m,32,555.83,61.12,115.8
face_3428,f,56,276.7,61.64,111.08
face_3429,m,34,864.91,64.65,109.24
face_3430,f,43,379.87,63.620000000000005,110.4
face_3431,m,28,270.28,65.48,113.94
face_3432,m,20,710.94,61.28,115.44
face_3433,m,42,364.82,63.56,114.76
face_3434,m,40,482.86,66.52,110.71
face_3435,f,52,444.69,62.45,113.19
face_3436,f,20,317.11,63.75,113.81
face_3437,m,26,592.64,65.53,113.41
face_3438,m,35,538.89,66.54,111.81
face_3439,m,27,412.31,60.82,119.81
face_3440,m,22,427.64,63.98,109.47
face_3441,f,29,823.62,61.3,117.88
face_3442,f,36,504.49,63.95,117.69
face_3443,m,36,588.85,63.61,119.49
face_3444,f,50,357.72,64.44,110.82
face_3445,f,46,750.45,61.68000000000001,112.36
face_3446,m,47,772.28,64.89,116.4
face_3447,m,51,400.77,63.04,113.31
face_3448,m,27,782.75,68.11,112.42
face_3449,f,47,417.56,60.84,114.68
face_3450,m,45,699.06,60.37,117.99
face_3451,f,50,877.86,59.88,112.98
face_3452,f,57,406.3,62.68000000000001,111.38
face_3453,m,59,632.13,69.38,110.26
face_3454,f,55,455.28,61.56999999999999,114.4
face_3455,f,32,716.28,61.91,112.04
face_3456,m,39,602,66.42,111.16
face_3457,m,58,555.47,64.04,114.84
face_3458,f,39,983.45,60.97,115.57
face_3459,f,54,1158.64,61.68000000000001,114.81
face_3460,f,51,482.91,64.91,108.51
face_3461,f,40,552.54,58.99,111.63
face_3462,f,34,919.06,60.66,115.09
face_3463,m,31,503.88,65.02,111.22
face_3464,m,23,441.62,62.23,116.88
face_3465,m,25,452.76,65.76,110.77
face_3466,m,54,857.59,60.18,118.55
face_3467,f,50,506.77,55.41,117
face_3468,f,36,875.12,60.57,110.99
face_3469,f,60,926.4,64.05,116.35
face_3470,m,54,420.7,64.22,115.51
face_3471,m,36,687.42,60.87,112.74
face_3472,f,41,519.25,65.23,108.04
face_3473,f,48,652.16,57.55,116.89
face_3474,m,21,283.66,68.01,109.87
face_3475,f,21,581.28,65.64,108.24
face_3476,m,26,474.72,65.59,109.28
face_3477,f,21,446.65,58.89,118.22
face_3478,f,38,390.17,60.09,115.29
face_3479,m,41,362.93,66.59,111
face_3480,f,52,633.92,62.7,114.69
face_3481,f,41,661.62,62.540000000000006,114.16
face_3482,f,30,945.93,65.21,110.43
face_3483,m,54,375.06,64.33,114
face_3484,m,48,436.83,67.28,112.4
face_3485,m,45,834.63,65.54,112.4
face_3486,f,21,767.85,55.61,120.31
face_3487,m,18,1055.08,62.43,115.33
face_3488,f,50,544.07,59.11,118.18
face_3489,m,21,730.93,67.62,110.96
face_3490,m,40,257.12,61.83,119.6
face_3491,f,60,516.22,63.44,114
face_3492,f,31,893.92,60.46,110.92
face_3493,m,29,329.17,62.92,111.31
face_3494,m,27,927.14,62.93,109.87
face_3495,f,20,463.82,66.18,109.13
face_3496,f,33,832.55,61.989999999999995,112.45
face_3497,f,50,1415.82,61.22,111.99
face_3498,m,44,626.18,63.69,111.81
face_3499,m,23,639.06,66.83,109.77
face_3500,f,54,867.56,65.26,116.63
face_3501,m,31,783.45,66.91,114.2
face_3502,f,22,313.27,60.89,110.9
face_3503,m,45,899.76,68.22,110.7
face_3504,f,46,722.28,59.88,120.24
face_3505,m,25,400.1,65.96,112.99
face_3506,m,31,863.77,65.58,113.37
face_3507,m,56,436.61,62.49,120.16
face_3508,m,37,211.96,66.83,111.81
face_3509,m,50,799.87,64.48,114.73
face_3510,f,51,589.21,57.66,123.44
face_3511,f,41,632.39,58.29,116.04
face_3512,m,43,399.52,64.19,113.95
face_3513,m,41,345,63.12,112.2
face_3514,f,51,574.1,63.33,110.18
face_3515,m,43,943.38,66.21,111.06
face_3516,m,41,337.4,64.26,113.74
face_3517,f,54,544.54,62.19,116.24
face_3518,f,41,284.78,61.59,118.09
face_3519,f,22,431.04,59.81,118.37
face_3520,m,39,463.28,68.45,108.92
face_3521,f,54,472.96,62.59,116.5
face_3522,f,43,670.43,62.94,110.5
face_3523,m,60,506.29,61.33,114.35
face_3524,m,55,509.11,65.11,111.42
face_3525,m,52,390.68,61.74,111.97
face_3526,m,21,455.65,64.13,112.91
face_3527,m,58,499.43,62.24,111.43
face_3528,m,44,315.02,65.05,112.62
face_3529,m,41,314.81,65.97,113.15
face_3530,f,38,873.08,61.650000000000006,112.05
face_3531,f,40,453,56.03,117.52
face_3532,f,19,373.51,62.5,112.32
face_3533,f,18,353.21,60.9,112.46
face_3534,f,47,352.78,65.11,112.33
face_3535,f,45,819.96,61.519999999999996,114.24
face_3536,f,57,379.42,62.8,113.82
face_3537,m,41,784.63,66.02,107.28
face_3538,m,28,1006.44,64.88,113.36
face_3539,m,58,521.66,64.1,109.05
face_3540,m,41,375.19,63.36,111.61
face_3541,f,59,522.5,65.82,117.82
face_3542,f,56,658.04,61.4,110.4
face_3543,f,34,460.4,68.44,108.15
face_3544,f,34,272.91,60.14,111.4
face_3545,m,56,431.52,64.56,111.65
face_3546,f,42,552.77,62.22,116.82
face_3547,f,54,858.31,62.14,114.13
face_3548,m,59,361.74,60.95,112.92
face_3549,m,19,504.1,61.04,114.77
face_3550,f,50,694.83,64.86,114.14
face_3551,m,52,364.42,68.68,113.53
face_3552,f,36,551.37,61.84,108.61
face_3553,m,54,765.65,64.94,116.43
face_3554,f,47,501.19,62.84,110.21
face_3555,m,52,326.2,65.68,118.45
face_3556,f,58,525.39,61.989999999999995,113.78
face_3557,m,58,406.11,69.26,111.12
face_3558,f,40,419.89,62.59,117.75
face_3559,m,44,390.11,60.77,120.03
face_3560,m,54,714,63.08,115.43
face_3561,f,19,318.06,58.77,114.23
face_3562,m,36,538.41,66.6,114.41
face_3563,m,46,507.18,62.92,115.64
face_3564,f,18,494.28,61.89,110.68
face_3565,f,37,729.24,62.81999999999999,112.6
face_3566,f,46,592.85,59.51,118.2
face_3567,f,29,851.2,60.74,112.45
face_3568,f,42,926.6,56.64,120.49
face_3569,m,49,613.72,64.12,119.36
face_3570,f,24,359.42,61.46,114.89
face_3571,m,57,335.56,62.38,111.12
face_3572,f,49,454.45,65.58,113.26
face_3573,f,38,706.68,59.03,111.08
face_3574,m,19,562.21,62.82,114.44
face_3575,f,45,291.43,61.44,114.08
face_3576,f,50,578.59,61.58,114.57
face_3577,m,28,537.9,67.98,111.93
face_3578,f,50,1148.92,55.93,115.5
face_3579,m,35,325.35,65.27,111.4
face_3580,f,35,304.63,62.370000000000005,119.12
face_3581,m,24,673.49,63.17,116.67
face_3582,m,40,477.89,63.66,108.45
face_3583,m,28,415.32,66.01,109.7
face_3584,f,19,1193.45,60.87,112.63
face_3585,m,19,1305.54,64.92,114.33
face_3586,f,31,905.82,63.44,111.96
face_3587,f,58,780.46,66.69,110.55
face_3588,m,50,458.05,63.58,111.47
face_3589,m,32,753.68,65.32,111.32
face_3590,f,26,459.35,62,118.38
face_3591,f,40,390.47,58.43,118.1
face_3592,m,34,521.98,64.18,109.27
face_3593,f,40,469.18,57.15,116.19
face_3594,m,50,616.6,62.4,116.56
face_3595,m,50,536.44,64.26,112.9
face_3596,m,37,469.47,66.88,110.92
face_3597,f,50,825.43,60.95,110.29
face_3598,f,24,578.56,62.370000000000005,112.28
face_3599,m,40,641.41,63.49,119.15
face_3600,m,23,445.51,63.18,115.22
face_3601,f,19,782.65,61.26,115.94
face_3602,f,32,517.16,61.4,113.96
face_3603,f,37,646.93,63.379999999999995,109.61
face_3604,m,41,492.8,62.57,118.21
face_3605,f,27,445.15,63.56999999999999,110.34
face_3606,m,44,350.8,67.79,109.47
face_3607,m,47,331.59,60.57,117.73
face_3608,m,36,1375.39,63.13,115.28
face_3609,f,30,420.17,61.4,113.27
face_3610,m,27,430.85,58.98,120.72
face_3611,m,37,781.95,65.59,116.07
face_3612,m,30,506.95,65.46,114.86
face_3613,f,27,487.03,60.69,110.78
face_3614,f,26,613.05,62.05,115.65
face_3615,f,59,703.82,60.27,115.5
face_3616,f,38,257.69,62.239999999999995,113.17
face_3617,f,45,880.67,60.15,118.18
face_3618,m,46,320.26,66.12,111.49
face_3619,f,59,725.27,62.900000000000006,113.64
face_3620,m,35,367.59,63.84,113.2
face_3621,f,57,472.78,54.69,115.98
face_3622,m,34,319.95,65.71,109.23
face_3623,f,21,835.95,62.2,113.85
face_3624,m,22,490.77,62.35,114.74
face_3625,m,39,896.2,60.31,116.08
face_3626,m,28,721.4,61.84,120.09
face_3627,f,23,524.43,60.03,109.31
face_3628,m,57,415.44,65.46,113.77
face_3629,f,24,624.27,66.03,109.03
face_3630,m,21,356.61,62.29,116.92
face_3631,m,37,612.87,65.49,114.2
face_3632,f,49,679.59,64.01,116.76
face_3633,m,20,669.1,64.25,112.91
face_3634,m,33,419.18,65.11,114.56
face_3635,m,59,876.48,60.48,113.73
face_3636,f,60,776.09,65.29,113.15
face_3637,m,42,963.1,62.62,116.89
face_3638,f,33,390.55,55.83,112.97
face_3639,f,23,793.82,60.87,111.73
face_3640,f,25,490.27,64.26,112.81
face_3641,m,54,758.52,67.77,107.08
face_3642,f,18,528.23,60.16,113
face_3643,f,54,577.71,65.49,112.38
face_3644,m,35,369.84,63.55,115.8
face_3645,f,29,767.84,59.54,115.23
face_3646,f,41,321.58,60.26,118.37
face_3647,m,58,679.73,64.78,117.71
face_3648,f,52,517.72,61.84,116.65
face_3649,f,19,327.24,61.730000000000004,112.05
face_3650,f,33,290.85,63.989999999999995,108.57
face_3651,m,56,260.17,65.84,114.49
face_3652,m,45,753.1,62.66,116.32
face_3653,f,52,464.64,62.81999999999999,115.82
face_3654,m,54,826.43,61.87,113.84
face_3655,m,49,370.54,67.51,109.31
face_3656,f,44,624.41,59.58,114.92
face_3657,m,31,434.45,62.67,116.3
face_3658,f,45,449.45,63.31999999999999,113.67
face_3659,f,40,672.75,59.56,120.97
face_3660,m,31,963.46,62.18,115.35
face_3661,m,24,658.98,64.26,118.38
face_3662,m,49,521.47,60.35,114.59
face_3663,m,50,808.85,66.06,112.52
face_3664,m,55,522.19,61.8,119.25
face_3665,m,33,525.64,62.51,114.09
face_3666,m,59,588.9,65.34,120.45
face_3667,f,50,573.95,61.989999999999995,115.33
face_3668,m,50,538.32,66.54,111.85
face_3669,f,52,413.43,60.37,118.76
face_3670,f,36,467.11,61.16,112.97
face_3671,f,43,423.41,60.49,114.69
face_3672,m,19,591.01,68.52,110.2
face_3673,m,33,512.56,64.63,116.1
face_3674,f,49,905.8,57.9,114.17
face_3675,f,55,584.08,59.28,116.28
face_3676,f,26,596.49,60.84,110.68
face_3677,m,59,443.68,65.32,109.37
face_3678,f,27,399.81,63.099999999999994,117.14
face_3679,m,39,846.26,63.77,115.78
face_3680,m,57,1054.09,63.75,111.94
face_3681,f,42,898.48,62.989999999999995,112.81
face_3682,m,32,616.69,63.69,113.67
face_3683,f,45,436.12,63.14,111.99
face_3684,f,54,381.63,62.45,112.39
face_3685,f,22,672.99,58.02,115.17
face_3686,m,43,443.73,65.51,114.6
face_3687,m,40,564.52,66.4,112.09
face_3688,m,55,496.36,64.85,111.84
face_3689,f,46,357.68,65.53,112.03
face_3690,m,44,427.12,66.45,111.72
face_3691,m,49,372.35,67.23,115.33
face_3692,f,50,378.81,61.83,113.31
face_3693,m,57,286.01,62.7,114.84
face_3694,m,32,529.65,63.36,115.81
face_3695,m,28,487.18,66.88,109.22
face_3696,m,25,672.77,63.26,114.46
face_3697,m,22,735.57,63.87,114.06
face_3698,m,27,743.84,64.96,113.89
face_3699,m,60,298.11,65.83,112.99
face_3700,f,56,514.3,65.14,111.64
face_3701,f,25,956.43,60.18,112.72
face_3702,f,54,397.85,63.09,115.14
face_3703,m,42,361.53,65.42,113.39
face_3704,f,26,783.19,62.55,108.34
face_3705,f,35,434.83,62.08,112.45
face_3706,m,21,690.69,66.29,109.53
face_3707,m,20,340.78,63.91,116.12
face_3708,m,27,467.42,63.33,112.35
face_3709,m,44,982.37,66.11,109.25
face_3710,m,49,804,63.75,114.64
face_3711,m,59,789.54,64.75,108.69
face_3712,m,36,377.59,66.15,110.3
face_3713,m,56,529.66,58.33,121.02
face_3714,m,39,718.29,61.14,114.77
face_3715,m,21,465.23,63.03,116.17
face_3716,m,50,332.75,61.5,119.09
face_3717,m,43,582.94,61.73,119.84
face_3718,m,30,520.25,63.47,118.25
face_3719,m,49,373.69,68.71,103.01
face_3720,f,51,379.78,61.92,113.18
face_3721,f,56,379.86,65.82,111.37
face_3722,f,35,811.22,67.43,108.52
face_3723,m,30,528.56,67.27,107.45
face_3724,m,45,447.69,62.34,118.51
face_3725,f,60,527.48,58.57,119.37
face_3726,f,37,578.02,65.59,108.14
face_3727,f,40,781.81,59.78,111.65
face_3728,f,22,631.85,63.849999999999994,112.94
face_3729,f,41,647.85,61.18,113.61
face_3730,m,57,760.8,65.72,115.35
face_3731,m,41,588.84,66.23,108.93
face_3732,m,50,399.84,64.1,113.1
face_3733,m,34,367.87,63.86,113.43
face_3734,m,23,370.4,65.88,113.13
face_3735,f,41,353.01,65.69,113.63
face_3736,f,56,444.12,61.61,110.53
face_3737,m,42,440.29,65.1,113.19
face_3738,f,28,476.81,66.12,111.3
face_3739,f,24,640.8,63.3,108.91
face_3740,f,55,486.31,57.71,113.44
face_3741,m,21,887.22,56.38,123.5
face_3742,f,28,610.8,61.01,111.98
face_3743,f,55,751.2,57.26,118.81
face_3744,f,21,447.52,60,117.24
face_3745,m,49,352.69,62.76,118.07
face_3746,m,27,482.73,66.79,111.94
face_3747,m,40,517.57,65.93,111.87
face_3748,m,24,509.32,63.87,113.21
face_3749,f,38,513.86,59.2,112.27
face_3750,m,43,395.77,64.32,110.67
face_3751,f,37,1151.36,61.8,116.75
face_3752,f,51,444.44,66.25,105.52
face_3753,m,56,343.79,60,117.7
face_3754,f,54,382.53,57.85,117.76
face_3755,m,25,656.75,62.07,108.72
face_3756,m,42,309.76,65.89,113.56
face_3757,m,43,474.29,65.67,110.24
face_3758,m,35,457.05,66.83,109.35
face_3759,m,28,498.55,67.28,112.46
face_3760,f,51,732.39,64.15,110.69
face_3761,m,50,406.73,67.02,107.57
face_3762,m,18,570.93,67.67,109.07
face_3763,f,60,577.72,62.230000000000004,116.8
face_3764,f,28,732.79,62.56999999999999,110.5
face_3765,m,40,311.72,62.66,117.31
face_3766,f,58,1027.66,63.92,110.45
face_3767,m,38,647.82,63.17,115.77
face_3768,f,41,614.83,62.980000000000004,111
face_3769,f,58,458.57,59.45,114.38
face_3770,f,25,771.41,63,112.1
face_3771,f,34,751.58,65.17,114.99
face_3772,f,34,708.87,61.95,107.35
face_3773,m,46,592.03,65.5,112.19
face_3774,m,22,602.04,62.3,115.25
face_3775,f,21,718.61,58.8,111.72
face_3776,f,38,497.02,61.14,114.05
face_3777,m,18,617.17,64.47,115.36
face_3778,m,41,458.94,64.38,109.58
face_3779,f,27,483.17,59.16,115.13
face_3780,m,56,551.21,63.83,112.42
face_3781,m,48,495.31,67.15,112.89
face_3782,f,45,664.08,59.57,115.67
face_3783,m,20,634.51,69.75,108.74
face_3784,m,39,482.92,64.21,110.87
face_3785,m,21,474.83,64.99,117.01
face_3786,m,38,427.26,61.74,116.14
face_3787,f,24,557.59,59.28,118.58
face_3788,f,48,399.87,61.11,113.46
face_3789,m,58,494.92,62.64,118.2
face_3790,m,57,607.95,60.81,118.43
face_3791,f,45,607.76,61.89,118.74
face_3792,f,25,412.98,60.24,117.12
face_3793,m,30,654,64.23,108.03
face_3794,m,18,468.04,61.41,116.57
face_3795,f,46,403.41,63.379999999999995,112
face_3796,m,59,731.03,60.83,114.73
face_3797,m,34,386.54,65.56,111.6
face_3798,m,42,379.51,60.31,119.39
face_3799,f,21,484.72,57.97,117.05
face_3800,f,50,625.43,57.36,117.98
face_3801,m,36,461.12,66.06,112.04
face_3802,f,29,822.99,61.69,114.59
face_3803,m,18,544.13,63.22,110.2
face_3804,m,54,885.56,66.15,115.15
face_3805,f,48,537.91,60.53,115.35
face_3806,m,34,833.57,67.7,111.55
face_3807,m,23,467.27,68.03,112.07
face_3808,f,36,1190.56,58.47,116.32
face_3809,f,30,511.34,58.9,114.96
face_3810,m,18,741.56,66.17,113.11
face_3811,f,36,789.04,56.83,118.3
face_3812,f,49,808.95,58.39,113.99
face_3813,m,39,522.32,63.57,115.39
face_3814,m,57,570.48,66.25,112.27
face_3815,f,52,385.84,65.7,114.01
face_3816,f,42,317.48,60.26,114.08
face_3817,f,43,809.88,63.400000000000006,115.67
face_3818,m,33,890.19,64.63,113.48
face_3819,f,56,407.86,65.31,108.18
face_3820,m,38,492.38,67.42,107.96
face_3821,m,40,326.29,67.94,113.98
face_3822,m,54,807.38,63.63,115.83
face_3823,m,60,572.87,61.95,115.98
face_3824,m,47,530.14,66.83,109.28
face_3825,f,41,360.19,60.86,115.58
face_3826,f,58,871.86,61.56,112.73
face_3827,f,25,493.32,60.52,115.72
face_3828,m,55,601.28,61.82,116.33
face_3829,f,27,512.74,60.82,114.66
face_3830,f,25,827.93,58.58,118.49
face_3831,m,32,486.21,65.76,108.14
face_3832,f,50,443.48,64.99,111.27
face_3833,f,58,900.85,58.76,115.65
face_3834,f,22,565.41,62.28,115.37
face_3835,f,58,475.23,62.2,109.54
face_3836,f,51,366.25,60.22,118.43
face_3837,m,30,666.43,62.52,112.16
face_3838,m,52,445.85,65.73,109.8
face_3839,f,48,587.32,61.33,116.37
face_3840,m,42,484.03,67.82,111.4
face_3841,m,40,589.79,65.33,114.96
face_3842,f,52,955.13,61.07,112.57
face_3843,f,45,621.79,58.78,118.58
face_3844,f,27,448.11,62.93000000000001,110.53
face_3845,f,37,1116.65,62.03,114.57
face_3846,m,57,523.25,66.39,113.43
face_3847,m,27,408.74,63.96,111.96
face_3848,f,18,1271.03,62.709999999999994,111.27
face_3849,m,49,617.04,58.84,122.05
face_3850,m,41,258.41,61.44,113.87
face_3851,f,19,859.54,59.84,115.92
face_3852,m,50,599.99,68.07,111.19
face_3853,m,29,686.86,63.79,116.9
face_3854,f,59,851.88,59.62,114.66
face_3855,f,27,773.98,61.01,113.32
face_3856,m,43,553.69,61.52,113.6
face_3857,f,47,722.36,59.63,122.37
face_3858,m,42,832.14,64.34,112.48
face_3859,f,57,462.71,59.85,114.78
face_3860,m,38,623.5,65.13,111.94
face_3861,f,26,481.17,64.79,111.32
face_3862,f,54,663.07,57.81,117.68
face_3863,m,48,495.65,65.72,115.64
face_3864,m,27,517.24,63.81,113.39
face_3865,f,43,691.82,57.35,121.21
face_3866,m,60,465.94,58.75,117.42
face_3867,f,59,673.27,62.879999999999995,111.94
face_3868,f,39,398.32,57.65,115.12
face_3869,m,59,386.36,68.22,107.25
face_3870,m,56,327.99,60.71,115.5
face_3871,f,45,610.66,65.2,112.76
face_3872,m,43,566.6,66.67,107.77
face_3873,m,22,273.11,66.47,113.38
face_3874,m,58,738.38,64.61,113.4
face_3875,f,30,429.93,58.27,113.3
face_3876,f,56,377.18,62.67,113.01
face_3877,m,27,567.48,62.32,119.12
face_3878,f,48,676.46,61.17,113.88
face_3879,f,37,420,57.12,115.78
face_3880,m,54,444.19,66.31,115.24
face_3881,f,35,444.75,62.72,112.6
face_3882,f,28,286.47,65.21,113.22
face_3883,f,18,442.66,61.540000000000006,105.7
face_3884,m,52,403.47,59.88,115.47
face_3885,f,46,713.02,56.96,119.15
face_3886,m,53,925.29,63.82,111.52
face_3887,f,28,536.24,58.83,113.08
face_3888,f,58,320.12,61.14,112.26
face_3889,m,42,760.5,64.8,116.29
face_3890,f,29,455.17,64.73,112.9
face_3891,f,26,628.25,57.82,115.88
face_3892,f,22,470.38,58.67,115.32
face_3893,f,38,444.49,57,120
face_3894,f,24,371.03,62.45,110.53
face_3895,m,28,717,64.3,112.82
face_3896,m,60,430.55,61.96,115.22
face_3897,f,42,924.92,61.68000000000001,112.77
face_3898,f,29,685.98,61.620000000000005,111.65
face_3899,m,27,833.35,64.61,111.25
face_3900,f,18,389.12,63.34,109.53
face_3901,m,41,369.97,64.98,114.67
face_3902,m,54,790.55,63.98,111.88
face_3903,m,58,414.48,60.84,109.99
face_3904,m,34,394.26,66.71,108.63
face_3905,m,40,457.03,59.9,117.1
face_3906,f,25,592.78,62.31,112.59
face_3907,m,46,1116.14,63.25,108.9
face_3908,m,56,824.38,68.44,105.55
face_3909,f,41,368.33,61.790000000000006,113.01
face_3910,m,47,595.78,64.13,114.75
face_3911,f,52,831.41,58.87,119.16
face_3912,m,34,421.1,65.5,111.41
face_3913,m,29,739.6,56.7,122.55
face_3914,m,31,716.97,62.78,109.14
face_3915,m,59,582.63,64.88,116.35
face_3916,f,19,1073.13,62.230000000000004,113.89
face_3917,m,30,602.45,63.85,115.37
face_3918,f,54,288.06,61.55,115.15
face_3919,f,20,676.29,60.59,116.64
face_3920,m,27,756.1,61.86,114.96
face_3921,f,33,363.56,61.58,113.97
face_3922,f,57,488.26,62.16,112.22
face_3923,m,38,445.51,65.4,114.4
face_3924,m,33,679.02,64.57,113.06
face_3925,f,31,486.66,62.379999999999995,113.29
face_3926,f,43,770.22,57.27,117.91
face_3927,m,34,411.02,61.84,115.22
face_3928,f,23,684.04,59.61,116.16
face_3929,m,24,914.97,67.17,113.05
face_3930,m,59,772.58,65.85,114.23
face_3931,m,25,1031.7,66.47,110.28
face_3932,m,20,484.72,65.28,115.59
face_3933,f,32,425.01,62.81,109.21
face_3934,f,34,476.34,63.400000000000006,110.39
face_3935,m,26,501.02,62.48,120.95
face_3936,f,18,793.84,60.26,117.2
face_3937,f,18,859.93,58.06,118.74
face_3938,f,56,388.57,58.89,115.87
face_3939,f,20,541.64,62.83,109.27
face_3940,f,54,422.74,61.09,113.31
face_3941,m,38,550.48,67.91,112.02
face_3942,f,59,1434.16,55.02,118.7
face_3943,f,18,480.83,62.760000000000005,109.41
face_3944,m,31,230.96,64.99,113.72
face_3945,f,47,565.65,64.13,117.56
face_3946,f,25,479.64,60.44,114.69
face_3947,f,40,601.24,65.9,109.67
face_3948,m,31,459.48,63.6,112.66
face_3949,f,27,502.2,61.58,113.19
face_3950,f,19,700.77,59.15,113.8
face_3951,m,25,891.34,63.35,113.46
face_3952,m,40,721.62,67.97,113.9
face_3953,f,58,378.96,64.44,110.26
face_3954,m,20,230.23,65.12,111.14
face_3955,m,40,517.54,62.15,114.97
face_3956,m,18,883.18,58.83,117.22
face_3957,f,45,501.04,62.81,110.76
face_3958,f,25,352.24,59.86,113.16
face_3959,f,27,367.65,60.12,113.57
face_3960,m,50,536.66,61.72,121.37
face_3961,f,27,477.26,64.96,109.76
face_3962,f,36,316.46,60.39,121.34
face_3963,f,52,704.84,63.66,114.22
face_3964,f,48,338.47,58.01,117.56
face_3965,f,48,637.54,63.870000000000005,109.58
face_3966,m,25,585.49,65.9,114.44
face_3967,f,33,829.73,60.2,114.4
face_3968,f,32,526.05,59.1,120.29
face_3969,m,54,427.5,64.69,109.17
face_3970,m,52,466.86,61.88,122.31
face_3971,f,29,680.7,63.66,114.1
face_3972,f,23,396.35,63.730000000000004,109.73
face_3973,f,42,626.36,63,115.17
